genres,acousticness,danceability,loudness,tempo,popularity,key
"['mariachi', 'ranchera']",0.5982000000000001,0.4178,-10.9706,157.72960000000003,37.4,0
"['cantautor', 'folclore tucumano', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional', 'trova']",0.7811800000000001,0.5149,-14.0935,108.97610000000002,46.3,0
"['afrobeat', 'classic afrobeat']",0.412,0.565,-5.442,97.635,29.0,0
"['alternative rock', 'art pop', 'art rock', 'buffalo ny indie', 'chamber pop', 'chamber psych', 'indie rock', 'melancholia', 'shoegaze']",0.2764120000000001,0.3498000000000001,-7.4226,125.4686,41.4,9
"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",0.69,0.431,-13.818,86.15,19.0,2
['wrestling'],8.070000000000001e-05,0.534,-4.747,126.002,50.0,9
"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",0.1609008869565218,0.4920434782608696,-5.6776086956521725,121.96808695652176,47.26086956521739,9
"['album rock', 'danish metal', 'death metal', 'doom metal', 'hard rock', 'metal', 'rock', 'thrash metal']",0.004017187500000001,0.2725625000000001,-9.8699375,131.028625,36.4375,4
"['alternative r&b', 'escape room', 'indie r&b', 'indie soul']",0.565,0.703,-9.032,147.03799999999995,70.0,0
"['lilith', 'pop rock']",0.01125,0.617,-5.962999999999999,96.3515,58.0,9
"['american contemporary classical', 'avant-garde', 'compositional ambient', 'contemporary classical', 'experimental vocal', 'free improvisation', 'free jazz', 'minimalism']",0.996,0.301,-34.366,68.434,40.0,4
['american modern classical'],0.835,0.468,-11.837,129.282,10.0,0
['welsh folk'],0.9915000000000002,0.5239999999999999,-24.7095,88.55599999999998,4.25,11
[],0.968,0.5489999999999999,-10.911,58.262,0.0,9
['jam band'],0.51,0.5635,-12.6905,84.78299999999999,34.0,7
['jam band'],0.453,0.545,-11.067,171.672,39.0,9
"['bakersfield sound', 'country', 'country rock', 'nashville sound', 'outlaw country']",0.5352397790055244,0.6432651933701661,-12.869607734806626,114.1622209944752,33.066298342541444,2
['bakersfield sound'],0.6230947368421053,0.6703157894736841,-11.876947368421053,109.20063157894735,34.10526315789474,7
[],0.9088333333333332,0.4093333333333333,-16.24083333333333,82.899,26.83333333333333,7
"['appalachian folk', 'bluegrass', 'traditional folk', 'western swing']",0.8381481481481479,0.5991851851851853,-12.970296296296285,134.26170370370372,11.666666666666664,9
[],0.873,0.447,-12.655,133.489,20.0,7
['calypso'],0.995,0.589,-9.085,111.151,0.0,8
[],0.7020000000000001,0.695,-9.201,175.896,45.0,1
"['bubblegum pop', 'folk rock']",0.269,0.421,-9.497,161.564,14.0,8
['classic soul'],0.051,0.541,-11.552,178.082,51.0,0
[],0.204,0.6609999999999999,-7.422999999999999,99.972,64.0,10
[],0.5539999999999999,0.6,-16.887999999999998,137.821,42.0,0
['hollywood'],0.30642857142857144,0.5987142857142859,-6.542499999999999,119.92592857142859,60.714285714285715,0
"['funk', 'neo soul']",0.4733000000000001,0.617,-13.47975,129.73175,41.75,7
"['alternative metal', 'death metal', 'djent', 'nu metal', 'progressive groove metal', 'swedish metal', 'technical groove metal', 'technical thrash']",5.949600000000002e-05,0.3556,-5.2326,124.719,50.6,10
[],3.91e-05,0.585,-5.843,145.99200000000005,0.0,1
"['compositional ambient', 'folktronica', 'post-rock']",0.67,0.3506666666666667,-10.816999999999998,120.64266666666668,53.66666666666666,6
"['dominican pop', 'reggaeton flow', 'trap dominicano', 'trap latino']",0.155,0.894,-5.829,107.963,67.0,4
"['cali rap', 'hyphy', 'oakland hip hop', 'west coast rap', 'west coast trap']",0.0223,0.602,-8.046,89.929,40.0,2
"['big room', 'deep big room', 'dutch edm', 'edm', 'electro house', 'future house', 'pop edm']",0.0013800000000000002,0.62,-5.351,92.525,44.0,0
[],0.989,0.5670000000000001,-16.819000000000006,84.693,1.0,11
['capoeira'],0.831,0.701,-8.244,97.983,21.0,11
"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",0.000124,0.606,-7.8679999999999986,144.99200000000005,0.0,9
"['hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal', 'us power metal']",0.003232936363636364,0.3861818181818182,-8.783090909090909,125.08145454545456,34.54545454545455,4
"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",0.01944708131578949,0.3640175438596492,-6.2875307017543784,124.92999122807024,40.34649122807018,4
"['comic', 'comic metal']",0.0009550545454545457,0.4721818181818183,-6.617272727272731,117.4601818181818,48.63636363636363,10
"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",0.1591829310344828,0.7240344827586209,-7.202982758620691,114.77496551724138,48.5,6
"['nu metal', 'rap metal', 'rap rock']",0.0389,0.78,-4.751,100.006,44.0,9
['southern soul blues'],0.311,0.741,-6.107,113.969,37.0,8
"['alternative dance', 'canadian indie', 'canadian rock', 'dance-punk', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'neo-synthpop', 'new rave', 'shimmer pop']",0.11249008571428573,0.5221428571428571,-6.704999999999997,136.97657142857142,52.28571428571429,9
"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.20357146666666665,0.7717599999999999,-7.885613333333329,131.37617333333333,67.8,1
"['electropowerpop', 'neon pop punk', 'pixie', 'pop punk']",0.003175,0.5869999999999999,-4.300000000000002,142.48624999999996,54.0,0
[],0.8170000000000001,0.615,-14.082,178.623,1.0,8
"['alternative dance', 'dance-punk', 'electronica', 'electropop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'socal pop punk']",0.43733333333333335,0.7683333333333332,-7.740000000000001,112.04733333333336,64.0,6
[],0.908,0.184,-12.089,82.315,41.0,4
['opera chorus'],0.82,0.289,-13.603,176.40099999999995,7.0,0
['opera'],0.9692077922077916,0.3498402597402599,-17.379025974025968,99.94306493506494,2.389610389610389,5
"['corrido', 'regional mexican', 'tecnobanda']",0.08902000000000003,0.7966,-8.4162,134.81,42.0,0
"['latin hip hop', 'reggaeton']",0.0237,0.8540000000000001,-10.873,91.992,46.0,4
[],0.9815,0.381,-17.410999999999998,121.98200000000001,0.0,11
['north carolina hip hop'],0.517,0.642,-6.312,120.749,71.0,7
"['icelandic jazz', 'jazz funk', 'jazz fusion', 'modern funk', 'smooth jazz']",0.393,0.767,-10.897,117.628,42.0,2
[],0.0672,0.883,-8.824,95.001,29.0,11
"['corrido', 'regional mexican', 'tecnobanda']",0.21434,0.8387037037037035,-7.0491111111111096,129.03496296296294,45.25925925925926,10
[],0.28800000000000003,0.67,-6.22,103.957,44.0,4
['pop rap'],0.10946666666666666,0.7066666666666666,-7.261666666666666,85.90966666666668,52.66666666666666,8
"['dance pop', 'pop', 'pop dance', 'pop r&b', 'post-teen pop', 'r&b', 'social media pop', 'urban contemporary']",0.888,0.662,-14.525,94.023,66.0,8
['muzica populara'],0.8465000000000001,0.4365,-14.1455,74.20150000000002,0.3333333333333333,2
"['classic italian pop', 'italian adult pop']",0.3503333333333333,0.4556666666666666,-11.464,134.34166666666667,50.0,7
"['deep southern trap', 'dirty south rap', 'gangster rap', 'hip pop', 'southern hip hop']",0.025427777777777785,0.6147777777777778,-6.387111111111111,117.55633333333334,40.0,6
['calming instrumental'],0.0158,0.5660000000000001,-2.593,126.714,24.0,7
"['alternative dance', 'australian dance', 'australian electropop', 'chillwave', 'dance-punk', 'electroclash', 'filter house', 'indie poptimism', 'indie soul', 'indietronica', 'new rave', 'nu disco']",0.05195,0.60825,-4.700749999999998,120.99425,53.25,7
['praise'],0.0254,0.33,-8.176,83.277,34.0,7
"['filter house', 'synthwave']",2.28e-05,0.59,-8.101,130.02700000000002,56.0,1
"['new wave pop', 'soft rock']",0.2893437500000001,0.7018125,-11.847437500000002,130.743625,45.6875,2
"['anthem worship', 'ccm', 'christian pop']",0.1803,0.5375,-6.5765,77.99000000000002,56.0,6
"['disney', 'movie tunes']",0.971,0.262,-14.8,89.594,41.0,3
['classical piano'],0.993,0.33,-28.938,85.009,41.0,10
['soundtrack'],0.9745,0.4460000000000001,-16.8025,130.72799999999998,57.0,3
"['hollywood', 'operatic pop', 'show tunes']",0.8029999999999999,0.483,-13.1745,100.993,32.5,10
[],0.6559999999999999,0.35,-20.758000000000006,100.8815,45.5,3
[],0.752,0.6409999999999999,-12.75,137.238,39.0,5
[],0.00106,0.647,-12.479,114.637,33.0,9
"['adult standards', 'soft rock']",0.2619144262295082,0.5188360655737706,-10.80772131147541,121.71147540983604,47.65573770491803,5
"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0.5932231910112359,0.4795112359550561,-8.625303370786511,115.70311235955057,59.19101123595507,5
"['christian music', 'deep christian rock', 'roots worship']",0.8045,0.4155,-11.4165,104.1715,37.5,7
[],0.777,0.777,-6.523,95.106,61.0,6
"['progressive house', 'progressive trance', 'progressive trance house', 'uplifting trance']",0.0175,0.901,-7.713999999999999,124.016,0.0,0
"['anti-folk', 'canadian indie folk', 'small room']",0.97,0.292,-17.000999999999998,172.175,54.0,6
"['british folk', 'drone folk', 'folk rock', 'yorkshire folk']",0.5026666666666667,0.44333333333333336,-11.115333333333332,125.5703333333333,35.333333333333336,7
[],0.852,0.383,-12.413,79.585,0.0,10
[],0.994,0.622,-10.276,121.686,0.0,8
"['funk', 'new jack swing', 'southern soul blues']",0.2625,0.7020000000000001,-12.6485,116.64299999999999,29.0,6
['operatic pop'],0.7403099999999998,0.3577499999999999,-15.485450000000005,102.18415,39.2,0
[],0.8170000000000001,0.388,-17.195999999999998,125.487,8.0,0
"['new age', 'new age piano']",0.994,0.452,-18.639,72.197,38.0,1
['irish country'],0.0413,0.4,-6.794,129.501,34.0,3
[],0.5385,0.5814999999999999,-16.4835,133.96049999999997,33.5,3
[],0.983,0.194,-24.877,140.966,58.0,4
"['adult standards', 'jazz funk', 'smooth jazz', 'vocal jazz', 'yacht rock']",0.5004518518518515,0.6770740740740743,-16.454185185185185,117.12222222222219,36.518518518518526,2
['reggae fusion'],0.238,0.7879999999999999,-10.593,139.972,46.0,11
['reggae fusion'],0.09009384615384616,0.6763076923076923,-7.471076923076925,109.93292307692306,45.769230769230774,10
['soundtrack'],0.8410909090909091,0.31354545454545457,-17.35227272727273,88.895,53.18181818181818,0
"['experimental', 'industrial']",0.00713,0.502,-11.227,126.988,38.0,5
[],0.953,0.18600000000000005,-16.092,79.821,39.0,5
[],0.00289,0.7390000000000001,-10.24,130.487,31.0,7
"['deep house', 'disco house', 'vocal house']",0.000321,0.6859999999999999,-5.672999999999999,127.023,66.0,4
[],0.198,0.636,-12.995,99.144,48.0,6
[],0.475,0.6709999999999999,-5.879,97.995,42.0,1
['hungarian classical performance'],0.9279999999999998,0.28207777777777765,-20.186777777777774,118.83011111111112,45.77777777777778,7
['fingerstyle'],0.7939,0.4251,-23.6651,110.4831,31.1,0
"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",0.132324,0.6464,-9.5632,95.287,30.0,6
['new age'],0.968,0.101,-24.396,89.266,50.0,2
"['folk', 'freak folk', 'indie folk', 'new weird america', 'traditional folk']",0.8942830188679246,0.5930000000000001,-16.17511320754717,102.23015094339623,24.716981132075468,9
[],0.0673,0.882,-12.613,112.032,45.0,9
"['pop', 'r&b', 'soul']",0.2592356432432429,0.7094972972972987,-7.236510810810808,117.23829189189188,48.93243243243244,11
['broadway'],0.5155,0.7170000000000001,-9.3375,110.6225,48.0,6
"['adult standards', 'mellow gold', 'soft rock']",0.6687500000000001,0.4911249999999999,-14.8895,117.2345,47.0,8
['rosary'],0.9506666666666668,0.18366666666666667,-20.124000000000002,79.48033333333333,32.0,2
"['new age', 'new age piano']",0.6828000000000001,0.3968,-20.117200000000004,133.9158,45.6,4
"['classic soundtrack', 'scorecore', 'soundtrack']",0.8751999999999999,0.12532,-16.636200000000002,108.5998,43.4,5
"['british soul', 'funk', 'neo soul', 'psychedelic soul', 'soul']",0.4257500000000001,0.48,-8.331999999999999,118.31574999999998,64.5,7
"['c-pop', 'classic cantopop', 'vintage chinese pop']",0.5076666666666666,0.4846666666666666,-13.000333333333332,144.16366666666667,35.0,2
['classical bass'],0.956,0.285,-19.113,76.862,0.0,5
[],0.00698,0.7609999999999999,-7.495,123.017,64.0,3
"['boy band', 'danish pop rock', 'soft rock']",0.16664285714285715,0.6259999999999998,-6.745714285714286,115.32685714285714,58.14285714285714,2
"['smooth jazz', 'smooth saxophone']",0.25512,0.6194,-7.643600000000001,98.4364,49.6,9
['rare groove'],0.775,0.428,-13.66,165.298,37.0,7
[],0.9229999999999999,0.5475,-15.5075,82.7415,36.5,11
[],0.8335,0.3791,-18.5715,136.488,47.0,7
[],0.209,0.6,-7.899,173.926,73.0,10
"['country', 'country rock', 'cowboy western', 'new mexico music', 'outlaw country', 'soft rock']",0.34683157894736844,0.5749473684210527,-13.29631578947368,99.38578947368424,36.368421052631575,4
"['mellow gold', 'quiet storm', 'soft rock', 'yacht rock']",0.2641255813953489,0.628674418604651,-14.253348837209305,108.1743023255814,39.69767441860465,0
[],0.272,0.555,-16.232,115.318,0.0,11
[],0.8979999999999999,0.39399999999999996,-17.6175,87.63749999999996,3.5,9
[],0.0043,0.607,-8.842,124.993,2.0,11
"['classic uk pop', 'country rock', 'pub rock']",0.8029999999999999,0.3905,-10.895999999999999,114.46,37.0,6
"['bow pop', 'british contemporary classical', 'british soundtrack', 'compositional ambient', 'minimalism', 'post-minimalism', 'soundtrack']",0.9676,0.23584000000000002,-18.6326,122.285,49.0,9
[],0.973,0.2456666666666667,-20.883666666666667,79.07366666666665,1.3333333333333333,5
[],0.065,0.34600000000000003,-6.239,148.334,36.0,11
[],0.0472,0.612,-7.754,123.00299999999999,39.5,11
[],0.995,0.4685,-28.5805,72.73949999999998,63.5,1
"['country', 'country road']",0.4420000000000001,0.6025,-7.670000000000001,89.73799999999999,41.5,11
[],0.431,0.76,-8.782,105.69,48.0,6
"['classical', 'early music', 'german renaissance', 'renaissance']",0.981,0.155,-23.162,71.115,19.0,5
"['lds', 'lds youth']",0.943,0.117,-15.427,82.992,41.0,5
[],0.943,0.117,-15.427,82.992,41.0,5
['violin'],0.9394324324324328,0.4782432432432432,-17.395378378378375,105.79345945945947,0.35135135135135137,9
[],0.98825,0.467,-14.87475,92.16849999999998,0.0,3
"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.2540100000000001,0.5513333333333333,-5.107666666666667,148.577,59.66666666666666,4
['compositional ambient'],0.8181999999999998,0.3350000000000001,-20.892133333333327,119.419,28.93333333333333,10
[],0.9675,0.3175,-18.7845,131.3495,51.5,10
['deep soft rock'],0.916,0.422,-23.715,129.827,53.0,10
[],0.5660000000000001,0.6246666666666666,-11.690333333333333,132.8226666666667,44.0,1
['tejano'],0.10473666666666666,0.6711666666666667,-6.358,93.10816666666666,42.66666666666666,7
"['scorecore', 'video game music']",0.4955098235294118,0.3839764705882352,-15.324529411764706,120.57605882352942,45.88235294117647,11
[],0.959,0.326,-13.198,137.753,0.0,2
"['album rock', 'german hard rock', 'glam metal', 'hard rock', 'metal', 'neo classical metal', 'rock']",0.0047523999999999995,0.3258,-8.4972,128.8566,36.8,9
"['german pop', 'indie cafe pop']",0.8645,0.5369999999999999,-8.1995,112.115,68.0,7
[],0.0134,0.507,-6.96,168.01,49.0,0
['hi-nrg'],0.0891,0.617,-11.515999999999998,158.86,74.0,3
"['bedroom pop', 'indie garage rock']",0.813,0.578,-13.425999999999998,136.67600000000002,53.0,9
"['album rock', 'classic rock', 'heartland rock', 'soft rock']",0.04853857142857142,0.4718571428571429,-9.311000000000002,132.54157142857142,24.142857142857146,2
"['classical performance', 'orchestral performance']",0.8285454545454543,0.29455000000000003,-24.247000000000003,101.96593181818184,10.113636363636363,0
[],0.00333,0.525,-4.323,107.028,50.0,8
[],0.168,0.669,-7.25,86.073,31.0,5
"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",0.5239566666666667,0.3943333333333333,-12.841716666666665,119.05095,40.46666666666667,10
['chopped and screwed'],0.0213,0.7340000000000001,-9.682,128.289,42.0,11
['gaming edm'],0.797,0.479,-14.815,73.221,35.0,8
"['irish classical', 'victorian britain']",0.965,0.34700000000000003,-13.351,101.628,0.0,7
"['c-pop', 'malaysian mandopop', 'mandopop']",0.6915,0.5725,-8.0265,120.38,55.5,6
['post-disco'],0.0136,0.6890000000000001,-9.01,104.383,48.0,7
[],0.321,0.6890000000000001,-4.387,107.226,61.0,1
[],0.5005000000000001,0.6759999999999999,-11.249,104.9805,61.5,11
"['contemporary jazz', 'jazz violin', 'polish jazz']",0.6920000000000001,0.456,-11.213,99.372,34.0,3
[],0.894,0.51,-21.856,121.08,0.0,10
"['hollywood', 'post-teen pop', 'show tunes']",0.0249,0.715,-9.504,129.309,36.0,9
"['chanson', 'french pop', 'french rock']",0.3462666666666667,0.5516666666666667,-8.754666666666667,96.13033333333334,52.0,7
['french jazz'],0.8751666666666669,0.5870833333333333,-12.978666666666667,103.676,0.0,8
['chanson'],0.35,0.4295,-6.4845,124.42299999999999,53.0,7
['spirituals'],0.9183333333333332,0.631,-16.911666666666665,104.16833333333334,1.3333333333333333,3
"['atmosphere', 'background music', 'focus']",0.962,0.101,-31.13,78.438,62.0,1
"['classic soundtrack', 'french jazz', 'french soundtrack']",0.8095,0.5048461538461539,-16.01876923076923,102.65461538461538,17.80769230769231,2
[],0.964,0.0847,-24.716,84.245,54.0,2
[],0.964,0.0847,-24.716,84.245,54.0,2
['orchestral performance'],0.978,0.364,-21.757,123.789,50.0,2
"['chanson', 'french pop', 'ye ye']",0.5133333333333333,0.4326666666666667,-9.423666666666664,110.32066666666668,40.16666666666666,7
['coverchill'],0.931,0.657,-11.425999999999998,93.775,0.0,0
['classical tenor'],0.9329999999999999,0.406,-16.274000000000004,93.6775,14.5,2
"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",0.222,0.65,-5.3260000000000005,96.035,66.0,11
['jazz violin'],0.925,0.723,-7.108,118.346,36.0,11
[],0.0963,0.7461666666666665,-9.000833333333334,134.40866666666665,39.0,8
"['baroque', 'italian baroque']",0.996,0.494,-27.107,89.868,0.0,7
[],0.951,0.388,-22.33,112.389,0.0,0
['italian classical piano'],0.988,0.39,-23.247,101.281,27.0,1
['haitian traditional'],0.991,0.221,-24.666,81.715,2.0,5
[],0.659,0.354,-14.844,116.549,0.0,0
[],0.934,0.3925,-15.5915,92.2485,38.5,6
"['classical bass', 'italian bass', 'opera']",0.98,0.45,-16.633,136.941,33.0,4
[],0.498,0.8959999999999999,-9.949,114.091,24.0,1
[],0.0208,0.772,-4.76,86.958,41.0,7
"['candy pop', 'dance pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",0.05489875000000001,0.5346249999999999,-5.5615,109.98525,53.625,8
['classical mezzo-soprano'],0.9675,0.3175,-18.7845,131.3495,51.5,10
['show tunes'],0.6458571428571428,0.5995714285714285,-8.170714285714284,105.777,55.0,6
['show tunes'],0.609,0.463,-8.754,116.578,40.0,0
[],0.9475,0.732,-10.678999999999998,127.917,3.5,1
['hollywood'],0.4459,0.55975,-8.73075,127.0425,42.75,5
[],0.5672999999999999,0.5318999999999999,-15.8322,130.4227,39.0,7
['hollywood'],0.2715,0.308,-11.0025,108.1555,73.0,7
"['canadian country', 'country dawn']",0.455,0.7140000000000001,-10.328,74.217,36.0,3
[],0.9329999999999999,0.627,-4.9262,149.2318,55.4,7
[],0.5479999999999999,0.58,-11.377,146.827,38.0,4
['vapor soul'],0.8275,0.445,-8.552,98.418,60.5,10
"['british blues', 'rock drums']",0.261,0.607,-13.882,133.34,42.0,5
"['electronic djent', 'video game music']",0.03820125,0.51025,-9.0915,130.52525,60.25,2
['classic rock'],0.18724714285714286,0.6295714285714284,-8.945428571428572,117.53885714285715,45.28571428571429,9
"['chicago rap', 'conscious hip hop', 'drill', 'hip hop', 'rap', 'underground hip hop']",0.258,0.6190000000000001,-8.187666666666667,96.44033333333334,58.0,2
['album rock'],0.00252,0.537,-5.459,183.78,62.0,0
"['glam rock', 'pub rock']",0.066,0.402,-8.8535,134.22750000000002,26.5,9
[],0.00916,0.524,-18.098,130.054,36.0,4
['british blues'],0.407,0.515,-15.859000000000002,77.581,37.0,11
['disney'],0.687,0.672,-9.365,99.84,40.0,10
['rhythm and blues'],0.7271249999999999,0.6305,-10.291625,113.937125,17.625,0
[],0.14452857142857142,0.7434285714285714,-4.212714285714286,98.61114285714287,48.0,6
[],0.8255,0.45125,-17.197750000000006,102.44975,13.5,7
"['classic country pop', 'country', 'country rock', 'nashville sound']",0.5684166666666665,0.6030555555555556,-11.093222222222225,112.72461111111107,27.777777777777786,0
"['contemporary country', 'country pop']",0.436,0.583,-4.362,112.829,66.0,9
"['cartoon', ""children's music"", 'disney', ""preschool children's music""]",0.4415454545454546,0.7085454545454545,-8.487818181818183,110.63327272727274,44.90909090909091,2
[],0.7494000000000001,0.4943999999999999,-14.7716,136.99200000000002,19.0,10
['vintage hollywood'],0.7837500000000001,0.6327499999999999,-13.1025,128.83725,16.5,8
"[""children's music""]",0.659,0.573,-10.305,107.855,46.0,7
[],0.63,0.866,-9.841,107.947,46.0,7
"['red dirt', 'texas country']",0.0173,0.528,-4.952,144.046,45.0,2
"['latin', 'reggaeton', 'trap latino', 'trap venezolano', 'venezuelan hip hop']",0.0446,0.877,-4.246,102.02,80.0,1
"['environmental', 'sound']",0.0926,0.0,-22.55,0.0,70.0,10
"['deep new americana', 'indie folk', 'modern folk rock', 'new americana', 'roots rock', 'stomp and holler']",0.35600000000000004,0.664,-9.449,119.132,45.0,7
"['modern alternative rock', 'modern rock', 'sacramento indie', 'stomp pop']",0.325,0.768,-1.999,80.484,47.0,7
"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'synthpop']",0.0504,0.5265,-7.322999999999999,119.9925,52.0,2
"['austindie', 'chamber pop', 'denton tx indie', 'freak folk', 'indie rock', 'modern folk rock', 'stomp and holler']",0.618,0.556,-8.304,121.739,53.0,8
"['contemporary country', 'neo-traditional country', 'texas country']",0.11380000000000005,0.6407999999999999,-5.8192,113.2006,61.6,9
"['australian rock', 'dance rock', 'rock']",0.02976666666666667,0.6427777777777778,-7.5774444444444455,126.01233333333334,52.77777777777778,4
"['disco', 'electro', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",0.039373125000000016,0.8284374999999999,-8.555999999999996,118.2884375,34.1875,7
"['indonesian worship', 'world worship']",0.921,0.125,-25.376,73.808,2.0,4
"['emo', 'pop punk']",0.0039075,0.3965,-2.035,176.2625,42.0,3
"['classical piano', 'polish classical piano']",0.9841212121212116,0.3375454545454545,-22.391090909090906,101.23754545454548,0.030303030303030307,4
"['latin christian', 'latin worship']",0.026775,0.4605,-3.86125,148.4095,56.25,0
[],0.425,0.562,-8.356,113.989,52.0,8
['acid rock'],0.12541225000000006,0.275625,-14.245624999999995,141.688375,26.875,8
"['contemporary gospel', 'gospel', 'praise']",0.2080333333333333,0.4786666666666667,-11.362,97.041,29.33333333333333,5
"['dub', 'lovers rock', 'modern reggae', 'old school dancehall', 'reggae', 'rock steady', 'roots reggae', 'ska']",0.18126,0.78,-10.83525,125.06275,39.25,0
"['chicago blues', 'electric blues']",0.5338181818181819,0.521909090909091,-13.581272727272728,117.02045454545454,28.54545454545455,2
['calypso'],0.871,0.6579999999999999,-7.802,114.927,16.0,2
"['calypso', 'soca']",0.975,0.6383333333333333,-12.126166666666665,107.69433333333332,17.5,5
"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.14332678571428575,0.8351785714285713,-5.283499999999999,134.30144642857144,63.625,1
"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.2587316307692307,0.5921538461538461,-6.975215384615388,110.21803076923072,60.07692307692307,0
['tejano'],0.075,0.838,-6.79,102.972,40.0,7
"['bolero', 'mariachi', 'ranchera']",0.7677499999999999,0.431,-8.775250000000002,97.35925,41.25,4
[],0.8420000000000001,0.54,-12.002,111.309,0.0,9
"['cumbia salvadorena', 'marimba orquesta', 'musica tropical guatemalteca']",0.0526,0.687,-7.044,151.333,31.0,11
"['latin', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']",0.2272200000000001,0.6626999999999997,-10.717133333333337,114.1177,53.86666666666667,5
"['latin christian', 'latin worship']",0.8297500000000001,0.413,-10.0445,112.048,40.0,4
[],0.28600000000000003,0.52,-9.832,86.189,36.0,7
"['latin pop', 'pop romantico']",0.6135,0.5265,-10.9355,100.7155,49.16666666666666,9
"['classical guitar', 'guitarra clasica']",0.9925200000000001,0.43988,-26.36855999999999,104.57347999999998,0.04,9
"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",0.116,0.615,-5.702000000000001,126.975,64.0,7
"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",0.30789999999999995,0.6284,-6.242199999999999,141.63479999999996,55.4,9
"['classic colombian pop', 'musica popular colombiana', 'vallenato', 'vallenato moderno']",0.545,0.657,-5.297999999999999,148.961,57.0,3
[],0.9686,0.4072,-9.3014,116.9102,2.0,5
"['cantautor', 'nueva cancion', 'rock andaluz', 'rock en espanol', 'spanish new wave', 'spanish pop']",0.17026666666666668,0.482,-7.763666666666666,117.25399999999998,60.66666666666666,6
"['corrido', 'deep regional mexican', 'regional mexican', 'sierreno']",0.7193870967741934,0.6523548387096774,-8.921548387096776,104.42135483870966,45.12903225806453,9
[],0.0017,0.454,-8.222999999999999,135.92,0.0,3
[],0.954,0.619,-8.542,105.927,0.0,0
[],0.9903,0.4797000000000001,-12.9031,117.3373,0.0,8
['shibuya-kei'],0.447,0.8690000000000001,-15.172,114.024,52.0,0
"['alternative dance', 'dance-punk', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']",0.04534444444444444,0.6913333333333332,-5.041555555555556,118.75866666666668,48.444444444444436,10
"['latin', 'latin pop', 'mexican pop', 'rock en espanol']",0.54755,0.5092,-8.36855,128.57330000000002,56.3,3
['anime latino'],0.578,0.637,-2.32,140.005,49.0,0
"['desi pop', 'filmi', 'modern bollywood', 'sufi']",0.07683333333333332,0.7346666666666666,-5.282333333333333,113.979,55.66666666666666,2
[],0.952,0.498,-18.713,139.218,76.0,1
"['album rock', 'art rock', 'classic uk pop', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",0.3526,0.6282857142857142,-12.971714285714285,107.154,42.0,11
[],0.909,0.784,-20.411,134.989,20.0,4
"['clean comedy', 'comedy', 'comic', 'new comedy']",0.889,0.5425,-7.7005,106.46200000000002,42.5,3
"['blues', 'blues rock', 'chicago blues', 'country rock', 'electric blues', 'modern blues']",0.2154629411764706,0.40882352941176464,-9.411588235294117,113.55882352941177,30.470588235294123,0
[],0.0256,0.6409999999999999,-13.691,145.886,44.0,9
[],0.5115,0.409,-8.901499999999997,90.3835,36.5,5
"['belgian dance', 'belgian edm', 'big room', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",0.048400000000000006,0.7184999999999999,-8.0165,125.29475,34.0,1
['movie tunes'],0.8904,0.2362,-16.4092,104.9004,50.6,4
[],0.02747333333333333,0.7556666666666666,-8.01,117.714,32.333333333333336,9
['show tunes'],0.168,0.677,-5.7079999999999975,97.864,64.0,7
['jam band'],0.11195,0.5589999999999999,-7.856000000000001,78.8275,47.5,11
['jam band'],0.08985,0.488,-7.9670000000000005,97.176,42.5,5
[],0.12600000000000006,0.6449999999999999,-6.976333333333334,106.43700000000001,25.33333333333333,0
