tempo,popularity
135.426,67.75
135.43,38
135.43675,48.375
135.443,24
135.449,0
135.4634,32
135.4638421,51.68421053
135.464,66.5
135.4652,0.6
135.4696667,60
135.4705,66
135.4735,54.5
135.478,50.5
135.48275,49
135.485,32
135.4984,43.8
135.5033333,37.66666667
135.5084667,52.6
135.5278571,66.95918367
135.5425,0
135.5495,57.5
135.5506667,55.83333333
135.5548333,10.66666667
135.5554,52.4
135.55856,21.88
135.566,40
135.5806667,53
135.584,47.375
135.601,42
135.605,28
135.61,0
135.613,0
135.614,27
135.6168571,33.42857143
135.625,36.5
135.6330476,72.61904762
135.65,35
135.652,51
135.663,54
135.67,0.25
135.6713158,49.36842105
135.674,36.5
135.6848571,41.28571429
135.694,46
135.713,0
135.7146667,43.66666667
135.727,28.5
135.7485,1.5
135.758,2
135.783,50.5
135.783,50.5
135.7830909,48.81818182
135.785,24.5
135.785,24.5
135.785,58.5
135.7855,55.25
135.786,54
135.795,41
135.7951667,50.58333333
135.797,27
135.797,46
135.800615,54.03743316
135.80525,28.75
135.807,64
135.809,43
135.8105,1
135.8175,28.5
135.8375833,51.41666667
135.8458421,42.36842105
135.85,56
135.852,62
135.8525,53.25
135.862,44
135.866,24
135.868,48
135.8686667,10
135.8717143,56.42857143
135.876,56
135.8794,60.2
135.891,43
135.896,63
135.898,42
135.8983333,2.333333333
135.9,52
135.9,52
135.9,52
135.9,52
135.9005,34
135.902,61
135.903,59
135.903,59
135.903,59
135.91025,46.75
135.914625,14
135.92,0
135.92,0
135.926,50
135.9334,9.8
135.934,48
135.936,0
135.937,61
135.941,48
135.942,69
135.943,66
135.945,61
135.945,61
135.945,61
135.945,61
135.955,39
135.956,70
135.9612747,37.14285714
135.969,0
135.969,0
135.969,0
135.969,61
135.973,61
135.975,50
135.976,52.5
135.981,0
135.981,37
135.9830385,0.692307692
135.986,30.5
135.987,55
135.9889167,35.66666667
135.993,72
135.995,39
135.997,0
135.997,0
135.999,56
136,49
136,49
136,49
136.001,58
136.002,74.66666667
136.003,0
136.0045,54
136.005,51
136.00525,54
136.007,0
136.008,0
136.01,13
136.01,0
136.0143333,37.33333333
136.0149286,54.92857143
136.0153448,3.413793103
136.018,0
136.019,50
136.0195,49
136.024,53
136.024,61
136.0242857,41
136.025,0
136.03,1
136.03,1
136.034,52
136.034,52
136.034,52
136.037,71
136.037,67
136.0375,55.5
136.0415,54
136.0437143,35.85714286
136.046,71
136.048,44
136.048,54
136.049,40
136.0505,1
136.0505,1
136.0515,62.5
136.0535,13
136.0565,48
136.057,41
136.062,56
136.062,41
136.064,37
136.064,37
136.064,37
136.064,0
136.064,37
136.064,37
136.064,37
136.064,37
136.064,60
136.0645,42
136.0685917,39.00833333
136.071,34
136.071,34
136.0718462,65.61538462
136.079,57
136.08,53.5
136.081,43
136.085,0
136.087,50
136.0874865,0.135135135
136.089,34
136.0938462,48.30769231
136.099,20
136.1003333,19.33333333
136.108,12
136.11,39.66666667
136.115,51.25
136.115,51.25
136.115,51.25
136.115,51.25
136.115,51.25
136.115,51.25
136.1152,53.2
136.117,65
136.1185,48.5
136.1287143,44.85714286
136.1305,41.91666667
136.131,47.5
136.133,30
136.1333077,57.69230769
136.134,31
136.13625,51
136.13875,58.75
136.143,24
136.146,61.25
136.1472,45.8
136.155,54
136.156,0
136.163,54.5
136.1656667,33.33333333
136.177,34
136.1836667,11.33333333
136.189,48
136.208,24.83333333
136.2084545,59.90909091
136.2085,37
136.213,29
136.213,3
136.2211429,39.85714286
136.225,42
136.227,0
136.227,72.55555556
136.2345,49
136.247,56
136.253,53.75
136.253,50.4
136.253,61.5
136.2655,53.6
136.2657,36.4
136.2717778,55.44444444
136.2743333,58.33333333
136.2746471,22.23529412
136.286,30
136.286,30
136.289,56.33333333
136.2922,33.6
136.2934,8
136.2935,58
136.3067143,36.35714286
136.313,32
136.314,45.57142857
136.32,48
136.3232,20.9
136.3285,48.5
136.3315,33
136.343,44.85714286
136.3455,33.125
136.346,48
136.348,36
136.3646,42
136.3785,44.5
136.3785,44.5
136.38,2
136.38,2
136.3804,9.4
136.382,0
136.384,36
136.386,44
136.386,44
136.387027,31.27027027
136.39,2
136.406,6
136.4075,28.5
136.41725,38.75
136.4195,0
136.421,33
136.43075,49
136.445,0
136.459,20
136.46,51
136.467,0
136.4745,44
136.475,0
136.48,59
136.4812857,70.42857143
136.482,60
136.488,47
136.49,67
136.4915,66
136.496,0
136.4995,53.5
136.502,0
136.509,47
136.513,55
136.514,54.4
136.517,45.5
136.521,41
136.524,39
136.524,39
136.53,60
136.534,20
136.534,50
136.534,0
136.535,53
136.5397857,45.21428571
136.545,55
136.556,7.5
136.5593333,49.66666667
136.561,52
136.5622,30
136.5648182,18.18181818
136.568,52
136.5756667,59.33333333
136.5860909,55
136.59,53.5
136.5947576,36.93939394
136.5953333,67.33333333
136.597,24
136.601,46
136.603,31
136.603875,53.75
136.614,58
136.614,58
136.614875,42.5
136.622,51.83333333
136.628,45
136.6334,59.4
136.6365,48.75
136.6405556,45.16666667
136.641,37
136.6515,50
136.655,33
136.656,3
136.66,0
136.66625,39.375
136.6666667,44.66666667
136.67325,32.25
136.676,53
136.6783333,54.33333333
136.68,0
136.6815,53
136.6835,38
136.686,19
136.695,0
136.702,0
136.7023333,51.33333333
136.7044444,51
136.706,5.25
136.7075,54.5
136.708,35
136.709,40
136.718125,49.5
136.7212857,45.42857143
136.724,5
136.732,46
136.7424444,51.22222222
136.756,54.33333333
136.765,18
136.7751277,46.40425532
136.7758235,54.17647059
136.778,0
136.77845,46
136.79,9
136.793,33.5
136.7957,53.7
136.799,0
136.803,40
136.8115,61.5
136.812,19
136.837,15
136.8395,28.25
136.842,35
136.8483333,40.66666667
136.8541111,46.55555556
136.8545,45
136.8562,0
136.859,59.75
136.8605,54.5
136.864,0
136.864,0
136.867,0
136.8768,68.1
136.878,49
136.902,9
136.904,48.75
136.906,23
136.9126154,44.53846154
136.91775,33.58333333
136.9195,54.5
136.921,35.33333333
136.922,58
136.9239333,46.53333333
136.924625,47.375
136.927,40
136.9273846,45
136.932,20.5
136.933,66
136.9380625,40.5
136.9396667,69.33333333
136.941,33
136.941,33
136.941,33
136.941,33
136.941,33
136.941,33
136.941,33
136.9445556,0
136.953,61.5
136.9538,54.2
136.954,58
136.95556,30.72
136.958,41.71428571
136.9646087,44.04347826
136.96875,67.5
136.972,36.66666667
136.9765714,52.28571429
136.9873333,48
136.9875,59
136.988,39
136.988,34
136.99,63
136.9918,44.6
136.992,19
136.9945,41
136.997,50
137.00225,64.75
137.006,0
137.0082,52
137.009,6
137.011,39
137.016,1
137.02,0
137.021,46.33333333
137.023,0
137.026,48
137.027,62
137.0285,58
137.029,67.5
137.033,66
137.0332,35.2
137.0398,11.6
137.042,65
137.042,65
137.0425714,29.92857143
137.05,42.66666667
137.0521579,59.44736842
137.081,48
137.0825455,38.63636364
137.10025,52.25
137.106,0
137.11,70
137.121625,49.25
137.126375,72.625
137.1268333,45.16666667
137.1295,55.1
137.1317647,37.64705882
137.142,49
137.1425,42
137.1463333,32
137.153,39
137.1555,2.708333333
137.1614516,50.83870968
137.168,48.57142857
137.1738,59.6
137.174,36
137.178,21
137.18,18
137.193,50
137.1946,56.2
137.1985,55
137.2007692,45.92307692
137.203,2
137.203,2
137.211,59
137.21225,32.375
137.22175,37.75
137.224,44
137.233,12.71428571
137.2361429,47.57142857
137.238,0
137.238,39
137.248,33
137.2497059,61.55882353
137.257,43
137.258,45.66666667
137.261,51.4
137.2633333,49.33333333
137.2645,43.5
137.2688889,61.77777778
137.286,0
137.29,57
137.29775,37.75
137.3025,54.5
137.3033714,50.68571429
137.306,0
137.307,0
137.309,3
137.309,3
137.311,39
137.314,47
137.31875,51.91666667
137.321,32
137.332,42.33333333
137.3375,0
137.338,0
137.346,0
137.351,66
137.3566667,53
137.3605556,63.55555556
137.3693846,48.30769231
137.3735385,42.69230769
137.3775714,49.42857143
137.3785,9.5
137.382,50
137.3831538,46.86153846
137.3848,1.6
137.386,38
137.3876667,28
137.39,7
137.3934667,56.13333333
137.395,47
137.395,47
137.396,0
137.3975,43
137.398,4
137.398,4
137.398,4
137.398,4
137.398,4
137.398,4
137.398,4
137.398,4
137.398,4
137.403,2.5
137.404875,50.125
137.4075714,38.42857143
137.419,33
137.43,36
137.4423333,54.66666667
137.451,74
137.4522,45.9
137.458,68
137.467,60.5
137.4703571,31.46428571
137.4704,27.8
137.4705,63.5
137.473,62.5
137.477,36
137.485,39
137.485,0
137.488,0
137.4899091,53.91735537
137.492,60
137.502,0
137.506,56.5
137.513,0
137.5143,39.1
137.5183333,41.33333333
137.524,0
137.528,0
137.532,62
137.5425,2
137.551,50
137.551,50
137.551,50
137.551,50
137.555,60
137.566,60
137.567,28
137.57125,7.25
137.574,0
137.5785556,50.22222222
137.5801268,44.61463415
137.587,45
137.587,45
137.587,45
137.587,58
137.587,45
137.588,49
137.5956667,38
137.596,59.66666667
137.598,42
137.6155286,65.88571429
137.621,32
137.641,40
137.641,27
137.642,40
137.6506667,45.66666667
137.654,42
137.6566667,48.66666667
137.6585,0
137.6601,52.7
137.661,0
137.6631429,52.28571429
137.6665455,57.77272727
137.6795217,64.86956522
137.68,13
137.681,52
137.6826667,0
137.6982941,36.05882353
137.6991429,21.42857143
137.7051486,24.94594595
137.711,32
137.7164375,39.34375
137.719,42.25
137.73,51.66666667
137.7309333,54.86666667
137.731,35
137.731,52
137.732625,33.75
137.734,0
137.737,29.33333333
137.7426667,51.33333333
137.746,33.66666667
137.753,0
137.757,44
137.769,0
137.771,43
137.7780945,48.10181818
137.7915,48.83333333
137.7918696,36.56521739
137.795,15.8
137.7984,26.8
137.799,47.14285714
137.8043,46.9
137.80925,44.25
137.813,28.5
137.8154286,48.57142857
137.8205,0
137.821,42
137.821,42
137.823,51
137.825,58
137.825,0
137.8253333,34.66666667
137.83,31.5
137.8328,56
137.833,3
137.833,54
137.833,3
137.833,3
137.8348,43.4
137.845,41
137.848,39
137.849,35
137.85,50.75
137.8573214,49.46428571
137.861,48
137.8613846,25.53846154
137.8632453,55.11320755
137.864,49.25
137.869,36
137.87675,31.25
137.8853333,52.66666667
137.886,33
137.892,47.5
137.892,0
137.899,60
137.9025,10.5
137.9047727,67.88636364
137.906,57
137.914,37
137.9179342,55
137.918,45
137.9263333,60
137.9266667,38.33333333
137.9315,54
137.955,1
137.959,44
137.9602222,53.11111111
137.964,57.5
137.965,64
137.965,64
137.968,0
137.973,0
137.973,41
137.9767692,51.53846154
137.977,34.33333333
137.977,51
137.979,40
137.9803333,0
137.98205,37.55
137.984,59
137.985,57
137.987,0
137.989,20
137.991,51
137.9915,57.5
137.995,0
137.995,0
137.996,0
138,48
138.001,57
138.002,0
138.003,0
138.003,0
138.006,31
138.007,15
138.009,46
138.0115094,48.96226415
138.012,0
138.012,0
138.012,0
138.013,63
138.013,59
138.013,0
138.013,59
138.013,63
138.013,65
138.015,76.5
138.01575,36.25
138.019,61
138.022,45
138.024,52
138.029,50
138.031,48
138.036,52
138.036,52
138.04,69
138.0408947,59.21052632
138.042,51
138.043,57
138.047,67
138.052,38
138.0558636,11.09090909
138.0564706,79.94117647
138.057,55
138.059,39
138.061,0
138.062,44
138.066,0
138.069,0
138.072,46
138.0740909,49.54545455
138.077,0
138.0849231,45.07692308
138.086,45
138.091,0
138.096,58
138.0985,36.5
138.103375,52.625
138.104,51
138.105,18
138.105,18
138.1146579,60.78947368
138.133,52
138.142,0
138.142,0
138.145,0
138.14856,76.68
138.149,0
138.157,0
138.157,0
138.161,45
138.1615,43
138.165,34
138.172,57
138.1744,43.2
138.1963333,21
138.2,11
138.2116508,33.52380952
138.218,52
138.221,40
138.229,36
138.23,18
138.2325714,43.28571429
138.235,31.5
138.2386,56
138.24775,60.5
138.251,29
138.2513333,33.66666667
138.2525556,47
138.2675,48
138.272,50
138.2816667,43.33333333
138.282,0
138.286,0
138.2905,46
138.292,17
138.293,0.5
138.297,36.5
138.3035,34.5
138.304,8
138.304,0
138.3052222,52.44444444
138.3055,51.25
138.306,12
138.3208,36.8
138.326,0
138.3316,31.6
138.3444,53.4
138.3468791,40.78021978
138.349,34
138.355,26
138.356,13.5
138.356,13.5
138.356,13.5
138.3595714,45.85714286
138.3625714,44.14285714
138.39,44.66666667
138.3916667,34.66666667
138.397,25
138.4165,48
138.425,9
138.438,0
138.439,26
138.443,3
138.464,0
138.4850811,28.24324324
138.485125,23.25
138.4895,8.5
138.492,66
138.493,43
138.4937778,0
138.4962222,54.44444444
138.499,0
138.503,34
138.5045,66.5
138.5096667,64.66666667
138.519,37
138.5288,52.53333333
138.55425,47
138.5646,30
138.5646,30
138.567,48.5
138.568,29.60869565
138.571,58
138.5866667,51.66666667
138.5877143,39.14285714
138.5982,65.2
138.6,43.5
138.605,37.66666667
138.608,0
138.61,54
138.6156,52
138.622,34.66666667
138.6270455,47.04545455
138.633,37
138.6455854,48.12195122
138.648,42
138.6635,51.5
138.668,23.5
138.6692,36.8
138.672,74
138.6755,47
138.6835455,43.27272727
138.692,34.5
138.6921667,50.5
138.6965,4.5
138.7026,54
138.7085,0
138.7123,37
138.715,35
138.721,44
138.7234286,24.14285714
138.735,50.17777778
138.7358333,64
138.746,32
138.746,32
138.746,32
138.747,35
138.7524375,54.875
138.769,36
138.785,26
138.793,8.25
138.795,25
138.798,43
138.804,1
138.8068,52
138.8091,12.5
138.81,49
138.8116,79.2
138.8154,44.8
138.81675,51
138.82725,5.5625
138.8328571,57.14285714
138.836,58
138.8368033,33.68852459
138.8436667,28.33333333
138.8473077,10.11538462
138.851125,35.8125
138.856,64
138.87,50.4
138.8705,39.5
138.8725,0
138.883,0
138.889,50
138.8936667,51.03333333
138.898,51
138.9,34
138.9,34
138.9125,45.66666667
138.9214706,40.70588235
138.9252344,47.265625
138.9303333,63
138.937,0
138.9415,66
138.943,58.5
138.9442222,44.59259259
138.963,71
138.97075,50.25
138.971,52
138.976,60
138.9785,42.5
138.982,57.8
138.9838,36.2
138.9925,0
138.995,7.461538462
138.997,59
139.002,41
139.017,63
139.0286667,51.66666667
139.029,32
139.029,29.33333333
139.034,43
139.0402656,54.4375
139.048,61
139.0523529,58.55294118
139.055,34.5
139.05725,32.75
139.061,55
139.064,63
139.0645,45.5
139.0835,66
139.0855,45.5
139.0889444,51.44444444
139.09375,43
139.0945,45
139.0993333,51.83333333
139.1054468,0.957446809
139.106,27
139.1086935,33.66129032
139.109,46.5
139.1125,73
139.114,41
139.125,0
139.125,0
139.1304,50.4
139.1316,40
139.138,30
139.138,30
139.138,30
139.1463333,4.666666667
139.1486667,46
139.1486667,46
139.153,45
139.161,64
139.163,67
139.1678,52.8
139.169,50
139.18,0
139.1897692,37.15384615
139.193,0
139.2024167,43.39285714
139.2046,36.8
139.212875,40.625
139.218,76
139.2264872,66.53846154
139.2346667,25
139.2380909,59.27272727
139.2462857,12
139.253625,24.125
139.263,63.66666667
139.2636667,51.88888889
139.2665,53
139.2682816,40.31553398
139.2786667,57
139.2795,43
139.285,53
139.292,26
139.295,50
139.295,50
139.3073636,56.54545455
139.31,3
139.31,3
139.3117778,73.55555556
139.319,41.5
139.323,1
139.33,14
139.333,5
139.3343333,60.33333333
139.337,53
139.344,53.33333333
139.351,54.5
139.371,36
139.371,36
139.3737143,52.57142857
139.3765455,43.27272727
139.3775,0
139.381,62
139.388,11
139.3891667,53.16666667
139.395,22
139.3978333,23.33333333
139.40176,48.76
139.403,31
139.404,36
139.4167143,67.85714286
139.418,17
139.419,35.88888889
139.4200625,52.25
139.427,0
139.438,49
139.438,62
139.447,0
139.449,58
139.455,36
139.464,0
139.464,0
139.464,0
139.4663333,32
139.475,0
139.493,30
139.5034286,57
139.507,6
139.507,6
139.513,58
139.514,38
139.534,47
139.537,12
139.5375,0
139.542,0
139.544,44.5
139.547,40
139.5582,27
139.5725,38
139.5757,61.8
139.584,60.6
139.585,12
139.591,56
139.592,0
139.599,63
139.6003333,32
139.611,19
139.61385,47.6
139.616,16
139.617,0
139.618,67
139.622,13
139.642,65
139.6435,59.5
139.649,61
139.652,0
139.6572162,31.13513514
139.6626667,58.66666667
139.663875,49
139.6643333,0
139.6655,51
139.6798,68.8
139.685,0
139.7015,46.5
139.704,31.83333333
139.7094286,67.42857143
139.7124444,35.22222222
139.7152727,68.09090909
139.720875,52.25
139.7245,31.5
139.7285,40
139.7393846,54.07692308
139.7404545,47
139.7504444,46.11111111
139.765,58
139.767,39
139.771,55.33333333
139.772,6
139.774,42.53333333
139.776,58
139.784,14.8
139.7843333,48.66666667
139.79,36
139.793,43
139.803,48
139.8057143,0
139.807,46
139.8074444,71.88888889
139.8135714,55.5
139.8168333,52.66666667
139.8168696,0
139.825,53.57142857
139.827,0
139.83,55
139.832,61
139.83625,39.5
139.8395625,32.0625
139.849,13
139.852,71
139.858,0
139.861,68
139.8634,36
139.8654,0
139.867,58
139.871,49
139.874,66
139.876,45
139.8825,36
139.888,57
139.892,50
139.894,62
139.895,0
139.899,65
139.9004,50.4
139.90075,55.41666667
139.905,53
139.905,53
139.9093043,53.43478261
139.913,66
139.913,66
139.914,77
139.9145,40
139.917725,50.875
139.9248333,59.16666667
139.926,0
139.929,61
139.93,61
139.933,64
139.935,45
139.935,41
139.936,44
139.939,74
139.943,41
139.947,49
139.947,35.5
139.948,0
139.949,58
139.951,49
139.951,49
139.952,0
139.952,57
139.953,47
139.953,47
139.955,51
139.9555,49.5
139.956,57
139.957,50
139.958,52
139.958,64
139.961,63
139.964,36
139.9648,34.4
139.966,44
139.968,37
139.969,56
139.969,56
139.969,53
139.972,46
139.972,62
139.973,0
139.974,70
139.976,21
139.976,57
139.9765,51.5
139.98,0
139.98,0
139.98,37
139.98,37
139.98,61
139.982,53
139.983,1
139.983,56
139.983,63
139.984,62
139.984,32
139.984,70
139.984,62
139.984,48
139.987,65
139.987,75
139.987,0
139.987,0
139.987,0
139.9876667,79
139.988,54
139.988,54
139.988,52
139.988,54
139.989,62
139.9902857,54.85714286
139.991,47
139.9915,62
139.9917826,21.08695652
139.992,42
139.992,0
139.993,0
139.994,63
139.994,0
139.994,1
139.995,68
139.995,68
139.9955,57.5
139.997,0
139.997,44
139.997,44
139.997,53
139.997,44
139.998,0
140,54
140.002,56
140.0023333,65
140.004,43
140.005,68.5
140.005,49
140.005,0
140.006,56
140.007,52
140.007,52
140.007,44
140.009,59
140.009,62
140.01,63
140.01,0
140.01,66
140.011,48
140.011,0
140.011,62
140.011,68
140.012,62
140.012,34
140.0125,40.5
140.0132,39.4
140.014,56
140.0144286,57.14285714
140.015,52.5
140.017,58
140.017,66
140.017,57
140.021,0
140.021,45
140.023,59
140.023,0
140.024,20
140.025,54
140.026,64.33333333
140.026,54
140.027,58
140.028,0
140.029,36
140.029,36
140.029,0
140.03,60
140.031,45
140.031,45
140.0316087,2.782608696
140.0316667,0
140.032,60
140.033,59
140.033,0
140.033,38
140.033,71
140.035,40
140.035,33
140.037,59.5
140.037,63
140.04,45
140.041,50
140.042,57
140.042,0
140.042,0
140.046,53
140.048,60
140.051,53
140.051,59
140.052,0
140.053,47
140.0545,45.5
140.055,47.85245902
140.056,53
140.0585,46.5
140.059,63
140.059,54
140.0625,0
140.065,61
140.065,43.5
140.0652857,54.0952381
140.067,67
140.068,61
140.074,1
140.075,55
140.075,55
140.075,46
140.075,55
140.076,43
140.079,39
140.083,0
140.0862027,47.16216216
140.09,1
140.09,1
140.09,1
140.0915,48
140.093,0
140.096,63
140.0974,37.2
140.105625,59
140.109,70
140.115,37
140.117,0
140.117,57
140.12275,42.25
140.124,65
140.124,65
140.124,42
140.136,47
140.14,55
140.14,31.5
140.142,44
140.145,45
140.1457143,71.71428571
140.156087,45.86956522
140.158,37
140.16,61
140.163,39
140.168,0
140.1703333,8
140.171,35
140.175,84
140.188,34
140.204,35
140.204,35
140.204,35
140.2126154,65.07692308
140.2173333,40.33333333
140.236,52
140.2395,51.5
140.2487647,35
140.2535,48
140.2535,48
140.259,41
140.2620714,44.10714286
140.265,61
140.2735,0
140.2782857,50.85714286
140.2845556,0
140.28975,38
140.2916,2
140.2916667,29.33333333
140.30375,32
140.3078333,46.83333333
140.309,44
140.3118,38.9
140.316,38
140.34,22
140.35,42
140.352,65
140.356,47
140.3574286,55.28571429
140.359,0
140.3656667,29.66666667
140.367,20
140.372,51
140.372,51
140.372,51
140.375,22
140.394,43
140.4031778,37.98888889
140.4134211,47.73684211
140.423,0
140.438,34.77777778
140.4708,0
140.474,0
140.489,47
140.518,37
140.528,64.25
140.5305,43.5
140.531,44
140.531,0
140.542,41
140.542037,8.259259259
140.543,35.75
140.544,26
140.5516,67.6
140.56,64
140.5725,54.5
140.574,37
140.574,32
140.594,35
140.6003333,43.33333333
140.604,0
140.6146604,30.60377358
140.616,64
140.62,7.5
140.621,8.5
140.621,8.5
140.6253333,28.33333333
140.626,40
140.6265,24
140.6274,55.8
140.6396667,66.66666667
140.6415,0
140.6436,46
140.656,53.44444444
140.684,43
140.685,34
140.6936667,8
140.7,41
140.702,37
140.7095,50
140.7095,49.5
140.715,0
140.716,36
140.722,0
140.7296667,15
140.7305,41.5
140.733,0
140.733,0
140.73375,45.5
140.743,55
140.744,47.6
140.752125,59.25
140.758,28
140.761,0
140.768,45
140.7713333,34.33333333
140.791,58
140.791,0
140.794,35
140.797,43
140.7995,53.5
140.8036667,7.055555556
140.8063333,0
140.8115,47.5
140.8117143,11.42857143
140.8158,39
140.8225,4
140.823,58
140.8335,6
140.834,43
140.834,9.375
140.8343333,0
140.8343333,0
140.846,0
140.849,9.5
140.852,39
140.852,39
140.865,38
140.8705,47.5
140.9082727,32.45454545
140.92,0
140.92,0
140.923,65
140.924,55
140.934,31.75
140.943,24
140.944,49.28571429
140.9461111,57
140.9466,28.2
140.9565556,61.44444444
140.966,6
140.966,58
140.966,6
140.968,74
140.973,0
140.973,0
140.973,0
140.973,0
140.977,68
140.982,50
140.982,50
140.9885,51.5
140.996,47
140.996,47
140.997875,82.25
141,17
141.0019231,51.07692308
141.0028,58.8
141.0154545,38.54545455
141.0225,48.5
141.025,39
141.025,39
141.027,49.22222222
141.037,58
141.039,38.5
141.048,0
141.05,79
141.0506667,52.46666667
141.055,23
141.058,38
141.062,0
141.084,44.75
141.0915,65
141.0921818,60.18181818
141.106,35
141.118,49
141.1255,39.25
141.129,52
141.13175,0
141.1325714,42.57142857
141.14225,41.5
141.143,56.5
141.143,56.5
141.1654286,56.57142857
141.17225,59.75
141.179,37
141.186,51
141.1920769,0
141.206,29
141.207,51
141.214,52
141.2145,69
141.215,55.66666667
141.223,49.28571429
141.2292,53.2
141.2504231,48.96153846
141.258,29
141.2613333,61.33333333
141.262,59.125
141.265,48
141.27425,34.75
141.2793,29.7
141.2796667,41.33333333
141.283,40
141.295,52.75
141.315,0
141.315,0
141.316,31.5
141.321,0
141.321,0
141.3297843,57.35294118
141.3369412,29.70588235
141.343,0
141.3563333,26.66666667
141.3632222,62.66666667
141.3655,46
141.3666667,64.66666667
141.368,6.5
141.372,38
141.3930909,19.63636364
141.3933333,55.33333333
141.4112,49
141.423,0
141.4267143,42.42857143
141.4355,2
141.4355,2
141.4536667,47
141.4576667,28
141.463,1
141.463,63
141.482,57
141.486,45
141.503,2
141.503,2
141.503,2
141.5085,44
141.516,43
141.518,51
141.529,76
141.5334,49.2
141.548,57.66666667
141.5498,46.8
141.551,36
141.554,1
141.558,43
141.558,43
141.558,43
141.567,55
141.572,32
141.5725,1.75
141.5746667,58.33333333
141.575,40
141.598,0.5
141.601,49.28571429
141.6015,43
141.6066,56.2
141.6088571,40.28571429
141.609,24
141.609,24
141.609,24
141.61125,44.375
141.624,55
141.628,47
141.6315,51
141.6348,55.4
141.65375,38.75
141.6588462,71.15384615
141.666,43
141.681,25
141.685,0
141.686,37.66666667
141.688375,26.875
141.699625,36.625
141.702,41.5
141.71125,17.5
141.718,33.47619048
141.72,46
141.724,47
141.7298182,64.63636364
141.736,29
141.748,54
141.7485,45.5
141.759,0
141.76475,32.83333333
141.7665,0
141.768,41
141.768,41
141.7731667,41
141.7775,0
141.7775714,64.71428571
141.78,40
141.782,46
141.81,45.66666667
141.812,26
141.816,40
141.8161667,24.16666667
141.819,46
141.82,51
141.836,0
141.839,61
141.841,45
141.841,0
141.8536667,45.33333333
141.862,52
141.8662,53.4
141.871,39
141.873,69
141.8746667,30.33333333
141.8839231,61.01538462
141.885,66
141.8863333,34
141.895,1
141.9085,49
141.9112,57
141.9181667,52.19444444
141.928,0
141.935,30
141.94,46
141.9415,0
141.942,68
141.9425,45
141.949,62
141.9505,72
141.951,63
141.955,65
141.965,55
141.973,26
141.975,56
141.978,48
141.98,41
141.993,0
141.994,60
141.9958571,36.14285714
141.9991667,45.5
142.001,57
142.006,69
142.0065,62.5
142.015,63
142.015,26
142.0155,48.75
142.016,72
142.016,62
142.018,78.5
142.018,78.5
142.025,52
142.025,52
142.027,50.5
142.028,64
142.033,30.5
142.038,12
142.045,0
142.0535,53
142.069,44
142.076,49.66666667
142.0795,50
142.0936,42.6
142.1066667,50.5
142.1105,32.5
142.111375,30.5
142.1133333,49.33333333
142.121,45
142.122,39
142.125,44
142.126,17
142.126,34
142.129,65
142.1436,0
142.1528667,49.6
142.1571429,42
142.158125,38.5
142.161,59
142.1615,31
142.1697,11.8
142.1726667,66.66666667
142.1761,36.5
142.178,37
142.1801667,55.33333333
142.187,30.33333333
142.193,10
142.2,15
142.207,45
142.216,44
142.22675,48.25
142.2305,40
142.2424286,52.57142857
142.249,49.75
142.251,48
142.255625,49.875
142.258,32.2
142.266,42.5
142.266,12
142.2815,41.5
142.2815,41.5
142.289,0
142.30225,8.5
142.312,40
142.3145,45
142.323,0
142.329,26
142.336,1
142.3425,35.5
142.35125,46.25
142.3516667,66
142.364,54.8
142.364375,41.5
142.3725714,0
142.3793333,67.33333333
142.387,45
142.39,54
142.3943387,52.30645161
142.403,62
142.403,62
142.414,47
142.4152642,38.11320755
142.417,52
142.42,47.66666667
142.422,9
142.4346923,47.92307692
142.4355,57
142.4456,49.8
142.44825,28.75
142.46,52
142.46,52
142.478,12
142.48425,25.5
142.48625,54
142.489,30
142.4916667,35.66666667
142.496,0
142.4965,48.5
142.499,59
142.499,59
142.5,66
142.503,65
142.503,65
142.5193333,49
142.5271,45.6
142.5334545,48.18181818
142.5335,43
142.536,0.75
142.536,0.75
142.56,35
142.5605,32
142.566,34
142.566,49
142.5682857,0
142.578,37
142.5825,33
142.5949091,49.45454545
142.602,51.30769231
142.6115,1.5
142.6155,5.25
142.62056,71.96
142.63,30
142.63,30
142.633,0
142.657,33
142.657,0
142.662,33
142.669,36
142.67,53.83333333
142.687,0
142.6916452,30.82258065
142.6925556,57.33333333
142.695,62.33333333
142.695,43
142.695,43
142.719,0
142.7235,56.5
142.748,49.5
142.7598,61.8
142.766,48.16666667
142.769,41
142.77575,1
142.789,38
142.795,0.75
142.8140909,46.36363636
142.8152,41.4
142.818,60
142.825,2
142.8322,48.4
142.8353333,28
142.859,0
142.859,0
142.859,0
142.86,20
142.863,0
142.874,40.46153846
142.8865,37.5
142.8894286,73.42857143
142.892,38
142.8932857,62.42857143
142.905,25
142.905,25
142.9132857,55
142.926,0
142.9446667,0
142.958,0
142.969,49.5
142.975,0
142.975,43.5
142.9795,55
142.98,58
142.989,58
143.003,0
143.004,50
143.0045,61
143.005,48
143.0186667,46.66666667
143.034,53
143.044,42
143.045,31
143.0525,0.5
143.059,52
143.062,29
143.0675,57.25
143.0685,42
143.0745714,53.85714286
143.079,32
143.0835,37.75
143.086,62
143.091,46
143.0955,41.5
143.1121667,42.33333333
143.144,69
143.1603333,38.66666667
143.171,47
143.175,78
143.182,34
143.189,49.5
143.1905,55.83333333
143.192,0
