loudness,popularity
-10.514,42.85714286
-10.512,33
-10.512,32
-10.511,36
-10.51,0
-10.51,0
-10.51,0
-10.51,36
-10.51,36
-10.5095,43.5
-10.50945455,10.54545455
-10.5092,33.6
-10.509125,31.625
-10.50883333,0
-10.507875,49.5
-10.50666667,54
-10.50533333,36
-10.50475,53
-10.504,62
-10.504,0
-10.503,37
-10.503,52
-10.5022,33.06666667
-10.502,0
-10.5005,0
-10.5,2.5
-10.49935,0.1
-10.499,16
-10.499,32
-10.4985,38.5
-10.49828571,39.14285714
-10.49815385,5.538461538
-10.4975,0
-10.496,32
-10.496,27
-10.49546512,47.11627907
-10.49515,0
-10.4945,11
-10.494,0
-10.493,61
-10.493,61
-10.493,61
-10.4925,0
-10.490875,0.75
-10.49055556,38.88888889
-10.49,38
-10.489,68
-10.48866667,37
-10.488,49.5
-10.487,33
-10.48611765,28.11764706
-10.486,21
-10.486,0
-10.4855,51.5
-10.48533333,0
-10.484,61
-10.484,61
-10.4835,49
-10.48325,0
-10.483,0
-10.48211765,34.94117647
-10.482,30.5
-10.482,0
-10.48158333,45.16666667
-10.481,36
-10.4804,0
-10.48012676,29.94366197
-10.48,3
-10.48,3
-10.48,3
-10.48,2.5
-10.4785625,30.09375
-10.478,31
-10.476,0
-10.476,0
-10.475,8
-10.475,0
-10.475,0
-10.4745,36.35714286
-10.474,49
-10.474,44
-10.474,39.5
-10.474,39
-10.474,0
-10.474,28
-10.474,28
-10.47366667,43.33333333
-10.472,57
-10.472,0
-10.4705,0
-10.47,0
-10.469,23
-10.46849254,31.2238806
-10.46833333,0
-10.4675,39
-10.467,0
-10.466,0
-10.4642,28.8
-10.464,22
-10.464,10
-10.464,60.8
-10.46342857,47.28571429
-10.46311111,44.44444444
-10.46273171,23.7195122
-10.462,49
-10.4615,55.5
-10.461,0
-10.46,24
-10.4585,42.5
-10.458,27
-10.457,32
-10.457,6.5
-10.45642857,39.71428571
-10.45633333,41.66666667
-10.456,43
-10.456,32
-10.456,66
-10.455,0
-10.455,62
-10.45468966,34.51724138
-10.45466667,30.33333333
-10.454,36.5
-10.4535,6.5
-10.453,25
-10.453,25
-10.4528125,0
-10.45144118,3.352941176
-10.45133333,40.66666667
-10.451,67
-10.4505,33
-10.4499,34.7
-10.44854167,41.08333333
-10.44828571,0
-10.4479,38
-10.44766667,39
-10.446875,25.4375
-10.446,31
-10.446,0
-10.44571429,0.857142857
-10.44473333,37
-10.444125,31.25
-10.444,54
-10.444,63
-10.444,38.5
-10.444,40.5
-10.443,54
-10.442,34
-10.441,48
-10.441,39
-10.44066667,49.33333333
-10.44033333,42
-10.439,23
-10.43858333,5.75
-10.43802632,63.18421053
-10.43766667,39.66666667
-10.437,49.33333333
-10.437,23
-10.4365,19.5
-10.436,0
-10.436,42.5
-10.43575,4.625
-10.435,55
-10.434,52
-10.434,12
-10.433,39
-10.43275,0.5
-10.43172727,25.06818182
-10.431,68
-10.431,22
-10.431,65
-10.431,6
-10.43,30
-10.43,0
-10.43,34
-10.4295,7
-10.429,52
-10.429,48
-10.4275,65.5
-10.42657143,33.14285714
-10.42611111,54.88888889
-10.426,27
-10.423,40
-10.423,2
-10.423,0
-10.423,2
-10.423,55
-10.42,30.66666667
-10.41966667,31.66666667
-10.419,0
-10.4175,0
-10.417,41
-10.417,0.5
-10.417,57.5
-10.417,39
-10.416,0
-10.416,0
-10.41566667,43.66666667
-10.415,28
-10.41480556,0.472222222
-10.41433333,0
-10.41433333,0
-10.41433333,0
-10.4138,47
-10.413,53.5
-10.4125,35
-10.41133333,50.66666667
-10.411,30.2
-10.409,0
-10.40766667,19.33333333
-10.4068,31.6
-10.40633333,35.66666667
-10.40575,33
-10.40533333,45
-10.40525,33
-10.405,0
-10.405,0
-10.405,51
-10.405,13
-10.4045,28.5
-10.40447561,33.8902439
-10.404,33
-10.403,70.75
-10.40266667,58
-10.4019823,37.33628319
-10.40178571,31.42857143
-10.39885366,35.09756098
-10.398,59
-10.398,59
-10.398,33
-10.398,59
-10.398,38
-10.398,38
-10.39755556,40.11111111
-10.3975,42.5
-10.397,0
-10.396,54
-10.396,44
-10.395,34
-10.395,60.6
-10.395,59
-10.395,26
-10.395,39
-10.394625,54
-10.39408333,36.83333333
-10.393,27
-10.393,16.5
-10.393,16.5
-10.393,16.5
-10.392,60
-10.391,58
-10.3908,0
-10.39,52.5
-10.39,62
-10.39,38
-10.39,38
-10.38855556,42.66666667
-10.38766667,23.33333333
-10.3875,0
-10.386,60
-10.386,39
-10.38588372,34.37209302
-10.385,43
-10.384,66
-10.384,27
-10.384,55
-10.3838,57.4
-10.3836875,38.0625
-10.382,58
-10.382,43.5
-10.38191667,0
-10.38133333,27.33333333
-10.38,8
-10.3795,57.5
-10.379,43
-10.379,27
-10.378,48.66666667
-10.377,1
-10.377,63
-10.377,20.66666667
-10.37671429,41.14285714
-10.376,41
-10.376,2
-10.3759,38.2
-10.375,0
-10.375,43
-10.375,0
-10.37428571,54.14285714
-10.37416667,48.16666667
-10.37414286,1.714285714
-10.374,44
-10.374,0
-10.374,0
-10.37366667,32
-10.3732,24.8
-10.373,42
-10.373,32
-10.3715,46.5
-10.37111111,42.11111111
-10.371,64
-10.371,47
-10.3695,2.25
-10.368,40.5
-10.368,0
-10.36716667,12
-10.36716667,12
-10.36660504,22.26890756
-10.365,28
-10.365,28
-10.365,28
-10.364,46
-10.36271429,42.85714286
-10.362,39
-10.36066667,58
-10.36,0
-10.359,20.66666667
-10.359,65
-10.359,54
-10.35761765,31.67647059
-10.357,0
-10.35672727,40.45454545
-10.355,57.5
-10.35495652,24.65217391
-10.35425,42.25
-10.35405263,41.57894737
-10.354,0
-10.3525,60.25
-10.3515,51.5
-10.351,47
-10.351,26
-10.351,47
-10.3505,46
-10.35025,45.5
-10.34933333,0
-10.349,0
-10.34808333,69.66666667
-10.348,27
-10.348,52.33333333
-10.34757143,0
-10.34725,38.75
-10.347,42
-10.347,10
-10.347,53
-10.347,0
-10.34645455,41.45454545
-10.34642857,0
-10.346,10
-10.346,0
-10.346,0
-10.34571429,28.14285714
-10.34505263,23.94736842
-10.34342857,40.85714286
-10.343,0
-10.3425,62.5
-10.342,6
-10.34133333,18
-10.341,0
-10.34033333,33.66666667
-10.34,55
-10.34,44
-10.34,0
-10.34,16
-10.339,44
-10.339,44
-10.339,44
-10.339,44
-10.339,53
-10.33725,20.25
-10.337,13
-10.337,35
-10.337,60
-10.336,7
-10.336,7
-10.336,41
-10.336,49.5
-10.33516667,52
-10.33510448,1.28358209
-10.335,49
-10.3345,0
-10.33433333,62
-10.3326,43.4
-10.332,41
-10.332,0
-10.331,40
-10.331,0
-10.331,3
-10.331,46
-10.33094444,38.77777778
-10.3288,56.2
-10.328,35
-10.328,0
-10.328,36
-10.328,45
-10.328,0
-10.32777778,32.66666667
-10.32777778,32.66666667
-10.3276,0
-10.327,0
-10.327,0
-10.326,25
-10.326,0
-10.325,63
-10.325,0
-10.3246,34
-10.3245,50.5
-10.324,35
-10.324,65
-10.32381818,4.818181818
-10.323,52
-10.32254545,39.18181818
-10.32230769,40.53846154
-10.3222,35
-10.322,0
-10.32135714,0
-10.321,40
-10.32075,41.75
-10.32075,70.875
-10.32,4
-10.31944444,0
-10.31771429,29.42857143
-10.317,0
-10.315,0
-10.315,0
-10.313,3
-10.313,3
-10.312,38
-10.312,44.1
-10.31142857,42.57142857
-10.311,7.5
-10.311,48
-10.311,0
-10.30945455,38.81818182
-10.30914286,3.523809524
-10.309,6
-10.309,43
-10.3086,37
-10.308,42
-10.308,33
-10.308,51
-10.308,0
-10.30755556,0.055555556
-10.307,33
-10.3066,42
-10.30559524,37.76190476
-10.30534615,3.115384615
-10.305,58
-10.305,46
-10.305,0
-10.304,45
-10.30315385,13.69230769
-10.3025,0
-10.302,51
-10.302,54
-10.30185714,51.71428571
-10.3015,1
-10.301,0
-10.30044444,36.55555556
-10.3,0
-10.3,0
-10.299,0
-10.299,44
-10.2985,36.5
-10.29807547,37.64150943
-10.298,48
-10.29733333,0
-10.297,43.5
-10.297,48
-10.2966,34.8
-10.296,0
-10.296,53
-10.296,0
-10.295,16
-10.295,16
-10.295,53
-10.294875,54.125
-10.294,40.5
-10.294,36
-10.29377778,0
-10.2932,53.4
-10.293,69
-10.293,69
-10.2925,34.75
-10.292,55
-10.291625,17.625
-10.29133333,2.666666667
-10.291,34
-10.291,0
-10.291,57
-10.29,5
-10.29,36
-10.28951724,34.55172414
-10.28928571,0
-10.28816667,43
-10.288,61
-10.28766667,36.66666667
-10.287,21
-10.287,0
-10.2862,25.2
-10.286,45
-10.286,43
-10.286,18
-10.286,45
-10.28558182,0
-10.285,0
-10.28433333,34.66666667
-10.284,9
-10.284,0
-10.283,38
-10.282,45
-10.2794,39
-10.27808861,45.32911392
-10.278,44
-10.27775,64.25
-10.2775,44.5
-10.2775,44.5
-10.277,0
-10.277,26
-10.277,45
-10.2765,35.875
-10.276,67
-10.276,0
-10.275,48
-10.274,20
-10.274,0
-10.274,0
-10.27233333,41.83333333
-10.272,0
-10.272,45.16666667
-10.27161538,29.8974359
-10.2715,0
-10.271,50
-10.271,0
-10.271,0
-10.271,0
-10.271,0
-10.271,0
-10.271,0
-10.271,0
-10.271,0
-10.271,0
-10.271,23
-10.27070455,33.31818182
-10.2705,56
-10.27014286,41.28571429
-10.27,39
-10.2685,0
-10.268,66
-10.2675,3.666666667
-10.2655,39.5
-10.265,31
-10.265,54
-10.265,57
-10.265,41
-10.26466667,67.33333333
-10.2634,28.2
-10.263,0
-10.263,0
-10.2625,49.5
-10.2624,34.2
-10.2616,33.26666667
-10.2615,0
-10.26125,44.75
-10.26117647,0
-10.261,36
-10.261,0
-10.261,33
-10.2602,19.4
-10.25993939,35.33333333
-10.259,39.5
-10.25866667,3
-10.258,63
-10.2578,38.2
-10.257,39
-10.256,28
-10.25583333,62.66666667
-10.25430769,33.43589744
-10.254,52
-10.254,57
-10.254,53
-10.25380172,27.17241379
-10.25375,0
-10.2535,0
-10.253,53
-10.252,34.33333333
-10.25125,5.25
-10.25075,69.575
-10.24996552,44
-10.249,60
-10.249,30
-10.249,30
-10.24805,0
-10.248,0
-10.247625,41
-10.2455,5.5
-10.244,9.111111111
-10.2436,43.7
-10.2436,43.7
-10.2436,43.7
-10.243,0
-10.243,48
-10.243,26
-10.24291667,41.41666667
-10.2425,0
-10.242128,37.584
-10.24208333,0.25
-10.242,0
-10.24184211,36.84210526
-10.241375,0.125
-10.241,0
-10.241,0
-10.2405,0
-10.24,31
-10.24,31
-10.24,0
-10.24,40
-10.239,36.33333333
-10.239,36
-10.2375,0
-10.23671429,43
-10.23666667,62.33333333
-10.2365,34
-10.2355,10
-10.23546667,2
-10.235,43
-10.235,0
-10.234,77
-10.234,0
-10.2332,57
-10.23066667,0
-10.23034091,38.40151515
-10.22892157,64.37254902
-10.22857895,20.84210526
-10.228,66
-10.228,66
-10.2275,0
-10.227,52
-10.226,21
-10.2246,33.6
-10.22433333,0
-10.2243,37.8
-10.224,60
-10.224,0
-10.2215,44.66666667
-10.221,27
-10.22,35
-10.22,45
-10.22,0
-10.21966667,0
-10.21866667,0.666666667
-10.218,32
-10.217,16.57142857
-10.216375,30.06018519
-10.21616667,44.33333333
-10.216,46
-10.216,37
-10.216,16.25
-10.2155,42
-10.21514286,30.32142857
-10.215,39
-10.215,50
-10.215,35
-10.21460606,35.6969697
-10.2145,1
-10.2145,1
-10.213,30
-10.212,18
-10.212,18
-10.212,45
-10.2112,50.2
-10.211,56
-10.211,53.5
-10.211,48
-10.21082353,0
-10.21071429,41.85714286
-10.21066667,0
-10.20977778,39.33333333
-10.20923529,34.23529412
-10.20914286,51.0952381
-10.20725,9.5
-10.207,7.5
-10.20666667,35
-10.20484615,27.76923077
-10.204625,48.1875
-10.204,33
-10.20380769,40.84615385
-10.20278261,40.56521739
-10.20140184,41.40490798
-10.201,39
-10.2,0
-10.2,0
-10.2,0
-10.1998,40.4
-10.1996,51.4
-10.199,54
-10.199,30
-10.198,39.6
-10.197,30
-10.1967,7.25
-10.19633333,50.66666667
-10.196,3
-10.1935,50
-10.19266667,16.66666667
-10.192,0
-10.192,0
-10.19146154,33.46153846
-10.191,0
-10.191,68
-10.19086667,34.33333333
-10.1907,33.4
-10.1904,40
-10.19,0
-10.19,49
-10.18933333,36
-10.1892,39.4
-10.189,47
-10.189,0
-10.187,35
-10.187,0
-10.1865,64.5
-10.1865,40
-10.186,48
-10.186,5
-10.186,5
-10.185,52
-10.1848,55.4
-10.1846,51
-10.184,44
-10.184,40
-10.184,38
-10.1830625,0
-10.183,0
-10.18225,0
-10.182,59
-10.182,0
-10.18166667,40
-10.1805,50
-10.18033333,0
-10.18,41
-10.18,51
-10.17907692,41.84615385
-10.179,46
-10.179,62
-10.179,62
-10.179,43
-10.179,0
-10.17704762,29.57142857
-10.177,65
-10.177,65
-10.177,65
-10.175,53
-10.175,0
-10.175,0
-10.174,40.25
-10.1733941,29.4155496
-10.17288889,42.22222222
-10.17141667,65.05555556
-10.17,77
-10.1697619,1.396825397
-10.1696,38
-10.16908,38.48
-10.168,15
-10.167,23.5
-10.167,54
-10.16614286,35.85714286
-10.166,41
-10.1655,40.78571429
-10.165375,1.9375
-10.16501887,38.0754717
-10.164,58
-10.164,41.91666667
-10.164,0
-10.16366667,43.66666667
-10.163,45
-10.162,53
-10.162,30
-10.1612,0
-10.16066667,50
-10.16,35
-10.1595,36
-10.1586,63.8
-10.1586,60.6
-10.15852941,0
-10.157,58.33333333
-10.157,42.63636364
-10.1564,43
-10.15625,55.25
-10.1562,0
-10.156,52
-10.156,52
-10.156,2
-10.154,0
-10.154,53
-10.1535,40.75
-10.1535,29.5
-10.153,47.66666667
-10.152,37.66666667
-10.15193333,35.8
-10.1515,36.5
-10.15133333,37.33333333
-10.15,40
-10.15,68.5
-10.15,52
-10.14966667,0
-10.149,32
-10.149,32
-10.14866667,33.33333333
-10.148,64.75
-10.1473125,32
-10.147,64
-10.146,55
-10.146,41
-10.145,75
-10.145,75
-10.14496552,20.48275862
-10.14475,27.25
-10.144375,36.625
-10.144,58.5
-10.1439375,0
-10.1435,13.5
-10.143,29.75
-10.143,29.75
-10.142,0
-10.142,0
-10.142,65
-10.14166667,32.33333333
-10.141,63
-10.14066667,34.88888889
-10.14,1
-10.13966667,5.666666667
-10.138,41
-10.138,0
-10.13775758,36.81818182
-10.1375,0.5
-10.1375,37.9375
-10.13718644,39.06779661
-10.137,35
-10.137,0
-10.137,41
-10.137,60.33333333
-10.13666667,33.33333333
-10.13656522,2.782608696
-10.136,36
-10.13571429,35.92857143
-10.13522314,27.75206612
-10.135,9
-10.135,9
-10.135,0
-10.135,9
-10.135,42
-10.13433333,26.33333333
-10.1342,30.2
-10.134,0
-10.1335,45
-10.13328571,29.14285714
-10.133,0
-10.13238023,0.011406844
-10.132,0
-10.132,0
-10.13125,0
-10.131,0
-10.131,33
-10.131,33
-10.13088889,69.88888889
-10.12975,0
-10.129,50
-10.128,0
-10.127,7.5
-10.127,40
-10.126,5
-10.126,63
-10.12575,36.5
-10.125,33
-10.12471429,52.14285714
-10.12466667,58.44444444
-10.123,57
-10.121,0
-10.121,33
-10.121,64
-10.121,53
-10.11977778,0
-10.119,27
-10.119,35
-10.1175,1.5
-10.117,52
-10.11688235,39.05882353
-10.116,37.6
-10.11545455,42.72727273
-10.115,30.16666667
-10.115,37
-10.11469643,9.535714286
-10.1145,46.875
-10.114,0
-10.114,31
-10.114,36
-10.113,38
-10.11225,51.25
-10.11225,51.25
-10.11225,51.25
-10.11225,51.25
-10.11225,51.25
-10.11225,51.25
-10.111875,49.75
-10.11146154,37.23076923
-10.11033333,38.33333333
-10.11,41
-10.10941379,25.68965517
-10.10933333,43.16666667
-10.108,0
-10.10725,35.25
-10.1072,42
-10.106,41.66666667
-10.10414286,36.7012987
-10.10345455,52.90909091
-10.10327273,0
-10.10276471,23.05882353
-10.10265054,52.62365591
-10.1026,49.4
-10.101,0
-10.1005,48.33333333
-10.1005,45
-10.10033333,26.5
-10.099,34
-10.098,70
-10.0973,0.6
-10.0965,38.5
-10.096,0
-10.0955,0
-10.0945,0
-10.09409091,0
-10.094,58
-10.093,43.2
-10.092,49.5
-10.089,37
-10.089,32
-10.088875,48.125
-10.088,0
-10.08678571,0.761904762
-10.085,41
-10.085,0
-10.085,32
-10.0838,48.8
-10.082,27
-10.082,27
-10.082,27
-10.0815,44.5
-10.0814,44.9
-10.0814,0
-10.08125,0
-10.081,49
-10.08025,31
-10.08,68
-10.0795,57
-10.079,1.5
-10.078,21
-10.0775,0
-10.077,0
-10.077,0
-10.076,62.75
-10.076,51.66666667
-10.076,14.71428571
-10.075625,32.5
-10.07478947,47.73684211
-10.07466667,8.666666667
-10.0745,25.5
-10.07390909,33.54545455
-10.07386667,0
-10.07314286,67.14285714
-10.07236364,47
-10.07,2
-10.07,2
-10.0691,0
-10.069,56
-10.069,56
-10.069,56
-10.06861538,37.76923077
-10.0675,47.5
-10.067,0
-10.0658,34.4
-10.0655,57.5
-10.06523077,41.46153846
-10.06516667,29.16666667
-10.065,0
-10.06416667,0
-10.06328571,36.42857143
-10.063,19
-10.062,28
-10.062,67
-10.06,0
-10.059,30
-10.05871795,37.15384615
-10.05766667,0
-10.057,27
-10.0565,51
-10.05633333,33.66666667
-10.0554,17.6
-10.055,0
-10.055,0
-10.055,0
-10.054,59
-10.054,0
-10.05306923,0
-10.053,8
-10.053,0
-10.05207595,30.23628692
-10.052,29.33333333
-10.05146154,35.46153846
-10.0512,43.4
-10.051,34.75
-10.05,31
-10.05,31
-10.049,34
-10.049,0
-10.0488,0.2
-10.04833333,0
-10.047,0
-10.0465,31.5
-10.04633333,46.33333333
-10.04528571,32
-10.045,45
-10.045,0
-10.0445,40
-10.04332258,48.80645161
-10.043,64.5
-10.043,0
-10.042,18.22222222
-10.04184211,44.21052632
-10.041,38
-10.04,0
-10.03933333,0
-10.0385,44.5
-10.03844444,8.777777778
-10.03825,0
-10.037,39
-10.03633333,52
-10.0362,48.2
-10.036,2
-10.035,54.66666667
-10.03271429,50.28571429
-10.032,38
-10.032,38
-10.031,55
-10.0309,4
-10.029,0
-10.02844444,35.88888889
-10.028,78
-10.028,78
-10.02757447,38.38297872
-10.027,3
-10.027,0
-10.027,0
-10.027,1
-10.02679487,0.038461538
-10.02597222,52.84259259
-10.0256,0
-10.02533333,56.33333333
-10.025,60
-10.024,39
-10.023,12
-10.023,75
-10.0224,28.2
-10.02233333,23.66666667
-10.0215,56
-10.019,41
-10.018,22
-10.018,0
-10.0176,18.6375
-10.01734615,32.1043956
-10.01628571,35.42857143
-10.016,30
-10.016,40
-10.015,24.5
-10.014,43
-10.013,51
-10.013,55
-10.012,52
-10.01166667,63.55555556
-10.01041866,27.03145336
-10.009,44.83333333
-10.009,18
-10.00808523,38.89772727
-10.008,42.33333333
-10.0077,47.8
-10.00757143,50
-10.007,0
-10.00466364,41.50909091
-10.0035,48.5
-10.002,70
-10.002,1
-10.001,47
-10.00073684,0.842105263
-10.00055556,65.44444444
-10,26
-9.9998,35.6
-9.999,0
-9.998809524,26.9047619
-9.9975,38
-9.997,35
-9.996,53.66666667
-9.996,0
-9.996,0
-9.996,0
-9.995,49
-9.994833333,39.84126984
-9.994571429,0
-9.993384615,28.84615385
-9.993333333,40.33333333
-9.992763754,0.009708738
-9.992,0
-9.989,0
-9.989,42
-9.9885,39
-9.9885,37.5
-9.987826087,0
-9.986,0
-9.985545455,14.18181818
-9.984,8
-9.983666667,35.33333333
-9.983428571,38.28571429
-9.983428571,38.28571429
-9.982333333,41.33333333
-9.982,50
-9.982,50
-9.981,40
-9.98,27
-9.98,41
-9.979,16
-9.979,0
-9.979,0
-9.978333333,36.66666667
-9.978296703,38.35164835
-9.978,1.333333333
-9.978,60
-9.97675,17.75
-9.976571429,29.92857143
-9.976333333,54
-9.97475,43.875
-9.974333333,35
-9.974,25
-9.974,56
-9.973156627,30.73493976
-9.973,71
-9.972,0.5
-9.9718,46
-9.971,0
-9.971,18.45454545
-9.97,30
-9.97,34
-9.9685,56.16666667
-9.968,12
-9.968,25
-9.968,51
-9.968,25
-9.968,25
-9.967,36
-9.966666667,51
-9.966,45
-9.966,65
-9.9652,15
-9.965,31
-9.963666667,38.66666667
-9.9634,79
-9.963142857,44.57142857
-9.963,5
-9.96275,33.875
-9.9625,51
-9.9625,5.25
-9.961,35
-9.960676471,11.82352941
-9.960333333,37
-9.96,58
-9.96,0
-9.959,54
-9.958,1
-9.957666667,33
-9.9575,33.5
-9.957,50
-9.957,36
-9.955428571,54.0952381
-9.955333333,28
-9.955,7
-9.953,58
-9.9515,45
-9.951,44
-9.951,25.33333333
-9.951,0
-9.951,0
-9.949,44
-9.949,0
-9.949,24
-9.948,60
-9.947,29.33333333
-9.94625,0
-9.945,53
-9.9435,0
-9.942,53
-9.942,53
-9.940555556,10
-9.940384615,32.61538462
-9.94,34.5
-9.94,36.75
-9.939333333,0
-9.939333333,32
-9.9385,67.5
-9.938444444,52.22222222
-9.938,0
-9.9362,0
-9.935828947,38.38157895
-9.9351875,39.6875
-9.935,0
-9.935,49
-9.9345,4
-9.934,61
-9.933666667,49
-9.93176,39.72
-9.931333333,0.166666667
-9.931,30
-9.930059829,47.5982906
-9.929846154,0
-9.929333333,10.33333333
-9.929142857,48
-9.928,44
-9.928,38
-9.927705882,26
-9.927333333,58
-9.927,0
-9.927,45
-9.927,56
-9.927,0
-9.926051282,0
-9.926,58
-9.925777778,34.33333333
-9.925142857,40.42857143
-9.925,0
-9.925,13
-9.924833333,13.16666667
-9.924666667,0
-9.923,30
-9.923,60
-9.922862745,44.62745098
-9.9225,0
-9.922,53
-9.921,48
-9.921,28
-9.920125,43.5
-9.92,0
-9.92,59
-9.92,31
-9.91925,36.125
-9.919,61
-9.918666667,0
-9.9185,42
-9.918,0
-9.918,0
-9.9164,45.2
-9.916,35
-9.914,33.1875
-9.9116,0
-9.910588235,38.88235294
-9.91,35
-9.91,47
-9.9096,7.2
-9.9095,50.5
-9.909285714,5.428571429
-9.909,43
-9.909,0
-9.907351351,43.89189189
-9.907333333,50
-9.907,0
-9.907,23
-9.906,35
-9.905,61
-9.905,39
-9.9045,9
-9.903428571,31.42857143
-9.903421053,27.10526316
-9.902954545,0
-9.902344828,50.31034483
-9.901571429,37.28571429
-9.901428571,37.71428571
-9.901,0
-9.900273585,34.52830189
-9.9,44
-9.9,42.5
-9.9,4
-9.899,0
-9.898666667,44.16666667
-9.898419355,40.64516129
-9.8984,0
-9.898,57
-9.896,29
-9.8955,65.15217391
-9.895,65
-9.894969697,37.06060606
-9.8935,42
-9.893,48
-9.893,48
-9.893,18
-9.893,48
-9.891,47
-9.89,38
-9.889,44
-9.888571429,1.142857143
-9.887,53
-9.887,0
-9.886,55
-9.885372549,26.1372549
-9.884,43
-9.884,5
-9.883133333,47.73333333
-9.883,46
-9.883,55
-9.882,23
-9.882,0
-9.882,58
-9.881225352,31.32394366
-9.881,0
-9.88092,36.24
-9.88,52
-9.879666667,0
-9.879,36
-9.8782,54
-9.877882353,46.29411765
-9.876,9.857142857
-9.876,48
-9.875833333,41.5
-9.874967742,35.48387097
-9.874333333,47.5
-9.87325,49.75
-9.87325,49.75
-9.873,0
-9.873,37
-9.871220779,52.77922078
-9.8712,36.8
-9.871,36
-9.871,0
-9.8706,40.2
-9.87025,0
-9.87,0
-9.87,29
-9.87,0
-9.8699375,36.4375
-9.8695,17.5
-9.869470588,52.52941176
-9.869333333,0
-9.869,27
-9.868,46
-9.868,30.75
-9.868,35
-9.868,0
-9.867709677,35.38709677
-9.8675,33.375
-9.867,50
-9.866333333,74
-9.866,35
-9.865,34
-9.865,34
-9.8648,0
-9.864,61
-9.863818182,64.36363636
-9.861902913,41.99029126
-9.860916667,41.91666667
-9.86,47
-9.859,51.5
-9.859,59
-9.85875,44.25
-9.8585,44.5
-9.8585,39
-9.85826087,43.82608696
-9.858,0
-9.858,0
-9.858,0
-9.857333333,47.33333333
-9.857,45
-9.856,57
-9.856,57
-9.856,38.28571429
-9.8555,43.5
-9.855,37
-9.854,0.166666667
-9.853909091,44.63636364
-9.852,55.5
-9.852,0
-9.851,37
-9.851,61
-9.850888889,0
-9.849,41.5
-9.849,49
-9.849,49.5
-9.848333333,41.33333333
-9.848,0
-9.848,16
-9.8475,44.75
-9.846769231,45.15384615
-9.8465,46.5
-9.846,2
-9.846,2
-9.846,2
-9.845,59
-9.844,33.66666667
-9.843375,43.25
-9.843,59
-9.842,20
-9.842,5
-9.841,0
-9.841,46
-9.840037037,0
-9.84,2
-9.84,0
-9.839,40
-9.838898305,63.90677966
-9.838,40
-9.838,53
-9.838,45
-9.837,52
-9.837,39
-9.8365,0
-9.836,54
-9.836,32
-9.835666667,0
-9.8355,51.5
-9.835,35
-9.835,35
-9.834,51
-9.833857143,11.42857143
-9.833,46
-9.832571429,0
-9.832,40.5
-9.832,36
-9.832,36
-9.832,0.2
-9.832,36
-9.832,67
-9.8315,45.5
-9.831483871,33.5483871
-9.831,0
-9.830333333,9.111111111
-9.83,0
-9.83,61
-9.829654412,46.06617647
-9.828,42
-9.828,51
-9.828,30.66666667
-9.8256,34.2
-9.825,0
-9.824,38
-9.824,60
-9.8236,44
-9.822,65
-9.822,0
-9.821666667,0
-9.8215,7.055555556
-9.82061194,34.64179104
-9.8204,37.4
-9.82,52
-9.819857143,44.85714286
-9.8194,59.2
-9.818777778,0
-9.818666667,33.66666667
-9.818,0
-9.818,66
-9.817423077,68.38461538
-9.8165,0
-9.8155,56.5
-9.815,60
-9.815,55
-9.815,55
-9.815,55
-9.815,0
-9.813608696,58.43478261
-9.813,37
-9.813,53.75
-9.812857143,0
-9.812188264,32.67481663
-9.812,42
-9.812,0
-9.811857143,3.142857143
-9.811583333,0.041666667
-9.81125,18.5
-9.811142857,1.714285714
-9.811,45
-9.811,45
-9.809,34
-9.809,30.2
-9.808756757,10.78378378
-9.80875,41.5
-9.808,63
-9.808,28
-9.807666667,45.66666667
-9.8074,53.4
-9.807,22
-9.8055,0
-9.805333333,27.33333333
-9.804666667,37.16666667
-9.803581699,44.58169935
-9.803496855,0.012578616
-9.802904762,0
-9.8025,13
-9.801,68
-9.801,14
-9.8,0
-9.8,1
-9.799,59
-9.799,34
-9.798421053,4.631578947
-9.797444444,51.77777778
-9.797,35
-9.7965,28.25
-9.79565625,40
-9.794,37.5
-9.793,22
-9.793,0
-9.793,0
-9.792333333,43
-9.792,57
-9.791058824,37.45882353
-9.791040816,32.6122449
-9.791,20
-9.7906,23
-9.79,47.2
-9.789,0
-9.789,31
-9.788486486,0.135135135
-9.787777778,40
-9.787102564,38.41025641
-9.787,62
-9.787,45
-9.787,62
-9.7865,48.5
-9.786,15
-9.786,0
-9.78575,48
-9.785578947,34.31578947
-9.784,0
-9.784,0
-9.784,37
-9.7838,36.4
-9.7825,43
-9.782,46.5
-9.782,32
-9.782,57
-9.781,59
-9.781,63
-9.7805,67.5
-9.779333333,34.66666667
-9.778666667,0
-9.778,52
-9.7775,56
-9.777,3
-9.777,29
-9.777,3
-9.777,3
-9.777,3
-9.776,69
-9.776,0
-9.7754,29.2
-9.77525,44
-9.7738,43.4
-9.7735,53
-9.773053333,42.82666667
-9.771,0
-9.770666667,48.66666667
-9.769,34
-9.76875,57.75
-9.768704918,34.2295082
-9.768166667,53.16666667
-9.768166667,57.66666667
-9.766666667,46.66666667
-9.766,34
-9.766,44
-9.765666667,45
-9.765,43.33333333
-9.765,54
-9.7648,20.6
-9.764531915,25.27659574
-9.76452381,0
-9.764,22
-9.76320339,49.47457627
-9.763,31.71428571
-9.762666667,39.33333333
-9.7624,27.2
-9.762,1.8
-9.762,21
-9.762,63
-9.762,38
-9.762,0
